Date,Leverage,Profitability,Investment,Dividend Yield
4/30/2016,1.8,0.093216869,0.19341966,5.10%
5/1/2016,1.8,0.093216869,0.19341966,5.10%
5/2/2016,1.8,0.093216869,0.19341966,5.10%
5/3/2016,1.8,0.093216869,0.19341966,5.10%
5/4/2016,1.8,0.093216869,0.19341966,5.10%
5/5/2016,1.8,0.093216869,0.19341966,5.10%
5/6/2016,1.8,0.093216869,0.19341966,5.10%
5/7/2016,1.8,0.093216869,0.19341966,5.10%
5/8/2016,1.8,0.093216869,0.19341966,5.10%
5/9/2016,1.8,0.093216869,0.19341966,5.10%
5/10/2016,1.8,0.093216869,0.19341966,5.10%
5/11/2016,1.8,0.093216869,0.19341966,5.10%
5/12/2016,1.8,0.093216869,0.19341966,5.10%
5/13/2016,1.8,0.093216869,0.19341966,5.10%
5/14/2016,1.8,0.093216869,0.19341966,5.10%
5/15/2016,1.8,0.093216869,0.19341966,5.10%
5/16/2016,1.8,0.093216869,0.19341966,5.10%
5/17/2016,1.8,0.093216869,0.19341966,5.10%
5/18/2016,1.8,0.093216869,0.19341966,5.10%
5/19/2016,1.8,0.093216869,0.19341966,5.10%
5/20/2016,1.8,0.093216869,0.19341966,5.10%
5/21/2016,1.8,0.093216869,0.19341966,5.10%
5/22/2016,1.8,0.093216869,0.19341966,5.10%
5/23/2016,1.8,0.093216869,0.19341966,5.10%
5/24/2016,1.8,0.093216869,0.19341966,5.10%
5/25/2016,1.8,0.093216869,0.19341966,5.10%
5/26/2016,1.8,0.093216869,0.19341966,5.10%
5/27/2016,1.8,0.093216869,0.19341966,5.10%
5/28/2016,1.8,0.093216869,0.19341966,5.10%
5/29/2016,1.8,0.093216869,0.19341966,5.10%
5/30/2016,1.8,0.093216869,0.19341966,5.10%
5/31/2016,1.8,0.093216869,0.19341966,5.10%
6/1/2016,1.8,0.093216869,0.19341966,5.10%
6/2/2016,1.8,0.093216869,0.19341966,5.10%
6/3/2016,1.8,0.093216869,0.19341966,5.10%
6/4/2016,1.8,0.093216869,0.19341966,5.10%
6/5/2016,1.8,0.093216869,0.19341966,5.10%
6/6/2016,1.8,0.093216869,0.19341966,5.10%
6/7/2016,1.8,0.093216869,0.19341966,5.10%
6/8/2016,1.8,0.093216869,0.19341966,5.10%
6/9/2016,1.8,0.093216869,0.19341966,5.10%
6/10/2016,1.8,0.093216869,0.19341966,5.10%
6/11/2016,1.8,0.093216869,0.19341966,5.10%
6/12/2016,1.8,0.093216869,0.19341966,5.10%
6/13/2016,1.8,0.093216869,0.19341966,5.10%
6/14/2016,1.8,0.093216869,0.19341966,5.10%
6/15/2016,1.8,0.093216869,0.19341966,5.10%
6/16/2016,1.8,0.093216869,0.19341966,5.10%
6/17/2016,1.8,0.093216869,0.19341966,5.10%
6/18/2016,1.8,0.093216869,0.19341966,5.10%
6/19/2016,1.8,0.093216869,0.19341966,5.10%
6/20/2016,1.8,0.093216869,0.19341966,5.10%
6/21/2016,1.8,0.093216869,0.19341966,5.10%
6/22/2016,1.8,0.093216869,0.19341966,5.10%
6/23/2016,1.8,0.093216869,0.19341966,5.10%
6/24/2016,1.8,0.093216869,0.19341966,5.10%
6/25/2016,1.8,0.093216869,0.19341966,5.10%
6/26/2016,1.8,0.093216869,0.19341966,5.10%
6/27/2016,1.8,0.093216869,0.19341966,5.10%
6/28/2016,1.8,0.093216869,0.19341966,5.10%
6/29/2016,1.8,0.093216869,0.19341966,5.10%
6/30/2016,1.8,0.093216869,0.19341966,5.10%
7/1/2016,1.8,0.093216869,0.19341966,5.10%
7/2/2016,1.8,0.093216869,0.19341966,5.10%
7/3/2016,1.8,0.093216869,0.19341966,5.10%
7/4/2016,1.8,0.093216869,0.19341966,5.10%
7/5/2016,1.8,0.093216869,0.19341966,5.10%
7/6/2016,1.8,0.093216869,0.19341966,5.10%
7/7/2016,1.8,0.093216869,0.19341966,5.10%
7/8/2016,1.8,0.093216869,0.19341966,5.10%
7/9/2016,1.8,0.093216869,0.19341966,5.10%
7/10/2016,1.8,0.093216869,0.19341966,5.10%
7/11/2016,1.8,0.093216869,0.19341966,5.10%
7/12/2016,1.8,0.093216869,0.19341966,5.10%
7/13/2016,1.8,0.093216869,0.19341966,5.10%
7/14/2016,1.8,0.093216869,0.19341966,5.10%
7/15/2016,1.8,0.093216869,0.19341966,5.10%
7/16/2016,1.8,0.093216869,0.19341966,5.10%
7/17/2016,1.8,0.093216869,0.19341966,5.10%
7/18/2016,1.8,0.093216869,0.19341966,5.10%
7/19/2016,1.8,0.093216869,0.19341966,5.10%
7/20/2016,1.8,0.093216869,0.19341966,5.10%
7/21/2016,1.8,0.093216869,0.19341966,5.10%
7/22/2016,1.8,0.093216869,0.19341966,5.10%
7/23/2016,1.8,0.093216869,0.19341966,5.10%
7/24/2016,1.8,0.093216869,0.19341966,5.10%
7/25/2016,1.8,0.093216869,0.19341966,5.10%
7/26/2016,1.8,0.093216869,0.19341966,5.10%
7/27/2016,1.8,0.093216869,0.19341966,5.10%
7/28/2016,1.8,0.093216869,0.19341966,5.10%
7/29/2016,1.8,0.093216869,0.19341966,5.10%
7/30/2016,1.8,0.093216869,0.19341966,5.10%
7/31/2016,1.8,0.093216869,0.19341966,5.10%
8/1/2016,1.8,0.093216869,0.19341966,5.10%
8/2/2016,1.8,0.093216869,0.19341966,5.10%
8/3/2016,1.8,0.093216869,0.19341966,5.10%
8/4/2016,1.8,0.093216869,0.19341966,5.10%
8/5/2016,1.8,0.093216869,0.19341966,5.10%
8/6/2016,1.8,0.093216869,0.19341966,5.10%
8/7/2016,1.8,0.093216869,0.19341966,5.10%
8/8/2016,1.8,0.093216869,0.19341966,5.10%
8/9/2016,1.8,0.093216869,0.19341966,5.10%
8/10/2016,1.8,0.093216869,0.19341966,5.10%
8/11/2016,1.8,0.093216869,0.19341966,5.10%
8/12/2016,1.8,0.093216869,0.19341966,5.10%
8/13/2016,1.8,0.093216869,0.19341966,5.10%
8/14/2016,1.8,0.093216869,0.19341966,5.10%
8/15/2016,1.8,0.093216869,0.19341966,5.10%
8/16/2016,1.8,0.093216869,0.19341966,5.10%
8/17/2016,1.8,0.093216869,0.19341966,5.10%
8/18/2016,1.8,0.093216869,0.19341966,5.10%
8/19/2016,1.8,0.093216869,0.19341966,5.10%
8/20/2016,1.8,0.093216869,0.19341966,5.10%
8/21/2016,1.8,0.093216869,0.19341966,5.10%
8/22/2016,1.8,0.093216869,0.19341966,5.10%
8/23/2016,1.8,0.093216869,0.19341966,5.10%
8/24/2016,1.8,0.093216869,0.19341966,5.10%
8/25/2016,1.8,0.093216869,0.19341966,5.10%
8/26/2016,1.8,0.093216869,0.19341966,5.10%
8/27/2016,1.8,0.093216869,0.19341966,5.10%
8/28/2016,1.8,0.093216869,0.19341966,5.10%
8/29/2016,1.8,0.093216869,0.19341966,5.10%
8/30/2016,1.8,0.093216869,0.19341966,5.10%
8/31/2016,1.8,0.093216869,0.19341966,5.10%
9/1/2016,1.8,0.093216869,0.19341966,5.10%
9/2/2016,1.8,0.093216869,0.19341966,5.10%
9/3/2016,1.8,0.093216869,0.19341966,5.10%
9/4/2016,1.8,0.093216869,0.19341966,5.10%
9/5/2016,1.8,0.093216869,0.19341966,5.10%
9/6/2016,1.8,0.093216869,0.19341966,5.10%
9/7/2016,1.8,0.093216869,0.19341966,5.10%
9/8/2016,1.8,0.093216869,0.19341966,5.10%
9/9/2016,1.8,0.093216869,0.19341966,5.10%
9/10/2016,1.8,0.093216869,0.19341966,5.10%
9/11/2016,1.8,0.093216869,0.19341966,5.10%
9/12/2016,1.8,0.093216869,0.19341966,5.10%
9/13/2016,1.8,0.093216869,0.19341966,5.10%
9/14/2016,1.8,0.093216869,0.19341966,5.10%
9/15/2016,1.8,0.093216869,0.19341966,5.10%
9/16/2016,1.8,0.093216869,0.19341966,5.10%
9/17/2016,1.8,0.093216869,0.19341966,5.10%
9/18/2016,1.8,0.093216869,0.19341966,5.10%
9/19/2016,1.8,0.093216869,0.19341966,5.10%
9/20/2016,1.8,0.093216869,0.19341966,5.10%
9/21/2016,1.8,0.093216869,0.19341966,5.10%
9/22/2016,1.8,0.093216869,0.19341966,5.10%
9/23/2016,1.8,0.093216869,0.19341966,5.10%
9/24/2016,1.8,0.093216869,0.19341966,5.10%
9/25/2016,1.8,0.093216869,0.19341966,5.10%
9/26/2016,1.8,0.093216869,0.19341966,5.10%
9/27/2016,1.8,0.093216869,0.19341966,5.10%
9/28/2016,1.8,0.093216869,0.19341966,5.10%
9/29/2016,1.8,0.093216869,0.19341966,5.10%
9/30/2016,1.8,0.093216869,0.19341966,5.10%
10/1/2016,1.8,0.093216869,0.19341966,5.10%
10/2/2016,1.8,0.093216869,0.19341966,5.10%
10/3/2016,1.8,0.093216869,0.19341966,5.10%
10/4/2016,1.8,0.093216869,0.19341966,5.10%
10/5/2016,1.8,0.093216869,0.19341966,5.10%
10/6/2016,1.8,0.093216869,0.19341966,5.10%
10/7/2016,1.8,0.093216869,0.19341966,5.10%
10/8/2016,1.8,0.093216869,0.19341966,5.10%
10/9/2016,1.8,0.093216869,0.19341966,5.10%
10/10/2016,1.8,0.093216869,0.19341966,5.10%
10/11/2016,1.8,0.093216869,0.19341966,5.10%
10/12/2016,1.8,0.093216869,0.19341966,5.10%
10/13/2016,1.8,0.093216869,0.19341966,5.10%
10/14/2016,1.8,0.093216869,0.19341966,5.10%
10/15/2016,1.8,0.093216869,0.19341966,5.10%
10/16/2016,1.8,0.093216869,0.19341966,5.10%
10/17/2016,1.8,0.093216869,0.19341966,5.10%
10/18/2016,1.8,0.093216869,0.19341966,5.10%
10/19/2016,1.8,0.093216869,0.19341966,5.10%
10/20/2016,1.8,0.093216869,0.19341966,5.10%
10/21/2016,1.8,0.093216869,0.19341966,5.10%
10/22/2016,1.8,0.093216869,0.19341966,5.10%
10/23/2016,1.8,0.093216869,0.19341966,5.10%
10/24/2016,1.8,0.093216869,0.19341966,5.10%
10/25/2016,1.8,0.093216869,0.19341966,5.10%
10/26/2016,1.8,0.093216869,0.19341966,5.10%
10/27/2016,1.8,0.093216869,0.19341966,5.10%
10/28/2016,1.8,0.093216869,0.19341966,5.10%
10/29/2016,1.8,0.093216869,0.19341966,5.10%
10/30/2016,1.8,0.093216869,0.19341966,5.10%
10/31/2016,1.8,0.093216869,0.19341966,5.10%
11/1/2016,1.8,0.093216869,0.19341966,5.10%
11/2/2016,1.8,0.093216869,0.19341966,5.10%
11/3/2016,1.8,0.093216869,0.19341966,5.10%
11/4/2016,1.8,0.093216869,0.19341966,5.10%
11/5/2016,1.8,0.093216869,0.19341966,5.10%
11/6/2016,1.8,0.093216869,0.19341966,5.10%
11/7/2016,1.8,0.093216869,0.19341966,5.10%
11/8/2016,1.8,0.093216869,0.19341966,5.10%
11/9/2016,1.8,0.093216869,0.19341966,5.10%
11/10/2016,1.8,0.093216869,0.19341966,5.10%
11/11/2016,1.8,0.093216869,0.19341966,5.10%
11/12/2016,1.8,0.093216869,0.19341966,5.10%
11/13/2016,1.8,0.093216869,0.19341966,5.10%
11/14/2016,1.8,0.093216869,0.19341966,5.10%
11/15/2016,1.8,0.093216869,0.19341966,5.10%
11/16/2016,1.8,0.093216869,0.19341966,5.10%
11/17/2016,1.8,0.093216869,0.19341966,5.10%
11/18/2016,1.8,0.093216869,0.19341966,5.10%
11/19/2016,1.8,0.093216869,0.19341966,5.10%
11/20/2016,1.8,0.093216869,0.19341966,5.10%
11/21/2016,1.8,0.093216869,0.19341966,5.10%
11/22/2016,1.8,0.093216869,0.19341966,5.10%
11/23/2016,1.8,0.093216869,0.19341966,5.10%
11/24/2016,1.8,0.093216869,0.19341966,5.10%
11/25/2016,1.8,0.093216869,0.19341966,5.10%
11/26/2016,1.8,0.093216869,0.19341966,5.10%
11/27/2016,1.8,0.093216869,0.19341966,5.10%
11/28/2016,1.8,0.093216869,0.19341966,5.10%
11/29/2016,1.8,0.093216869,0.19341966,5.10%
11/30/2016,1.8,0.093216869,0.19341966,5.10%
12/1/2016,1.8,0.093216869,0.19341966,5.10%
12/2/2016,1.8,0.093216869,0.19341966,5.10%
12/3/2016,1.8,0.093216869,0.19341966,5.10%
12/4/2016,1.8,0.093216869,0.19341966,5.10%
12/5/2016,1.8,0.093216869,0.19341966,5.10%
12/6/2016,1.8,0.093216869,0.19341966,5.10%
12/7/2016,1.8,0.093216869,0.19341966,5.10%
12/8/2016,1.8,0.093216869,0.19341966,5.10%
12/9/2016,1.8,0.093216869,0.19341966,5.10%
12/10/2016,1.8,0.093216869,0.19341966,5.10%
12/11/2016,1.8,0.093216869,0.19341966,5.10%
12/12/2016,1.8,0.093216869,0.19341966,5.10%
12/13/2016,1.8,0.093216869,0.19341966,5.10%
12/14/2016,1.8,0.093216869,0.19341966,5.10%
12/15/2016,1.8,0.093216869,0.19341966,5.10%
12/16/2016,1.8,0.093216869,0.19341966,5.10%
12/17/2016,1.8,0.093216869,0.19341966,5.10%
12/18/2016,1.8,0.093216869,0.19341966,5.10%
12/19/2016,1.8,0.093216869,0.19341966,5.10%
12/20/2016,1.8,0.093216869,0.19341966,5.10%
12/21/2016,1.8,0.093216869,0.19341966,5.10%
12/22/2016,1.8,0.093216869,0.19341966,5.10%
12/23/2016,1.8,0.093216869,0.19341966,5.10%
12/24/2016,1.8,0.093216869,0.19341966,5.10%
12/25/2016,1.8,0.093216869,0.19341966,5.10%
12/26/2016,1.8,0.093216869,0.19341966,5.10%
12/27/2016,1.8,0.093216869,0.19341966,5.10%
12/28/2016,1.8,0.093216869,0.19341966,5.10%
12/29/2016,1.8,0.093216869,0.19341966,5.10%
12/30/2016,1.8,0.093216869,0.19341966,5.10%
12/31/2016,1.8,0.093216869,0.19341966,5.10%
1/1/2017,1.8,0.120678069,0.049338065,3.90%
1/2/2017,1.8,0.120678069,0.049338065,3.90%
1/3/2017,1.8,0.120678069,0.049338065,3.90%
1/4/2017,1.8,0.120678069,0.049338065,3.90%
1/5/2017,1.8,0.120678069,0.049338065,3.90%
1/6/2017,1.8,0.120678069,0.049338065,3.90%
1/7/2017,1.8,0.120678069,0.049338065,3.90%
1/8/2017,1.8,0.120678069,0.049338065,3.90%
1/9/2017,1.8,0.120678069,0.049338065,3.90%
1/10/2017,1.8,0.120678069,0.049338065,3.90%
1/11/2017,1.8,0.120678069,0.049338065,3.90%
1/12/2017,1.8,0.120678069,0.049338065,3.90%
1/13/2017,1.8,0.120678069,0.049338065,3.90%
1/14/2017,1.8,0.120678069,0.049338065,3.90%
1/15/2017,1.8,0.120678069,0.049338065,3.90%
1/16/2017,1.8,0.120678069,0.049338065,3.90%
1/17/2017,1.8,0.120678069,0.049338065,3.90%
1/18/2017,1.8,0.120678069,0.049338065,3.90%
1/19/2017,1.8,0.120678069,0.049338065,3.90%
1/20/2017,1.8,0.120678069,0.049338065,3.90%
1/21/2017,1.8,0.120678069,0.049338065,3.90%
1/22/2017,1.8,0.120678069,0.049338065,3.90%
1/23/2017,1.8,0.120678069,0.049338065,3.90%
1/24/2017,1.8,0.120678069,0.049338065,3.90%
1/25/2017,1.8,0.120678069,0.049338065,3.90%
1/26/2017,1.8,0.120678069,0.049338065,3.90%
1/27/2017,1.8,0.120678069,0.049338065,3.90%
1/28/2017,1.8,0.120678069,0.049338065,3.90%
1/29/2017,1.8,0.120678069,0.049338065,3.90%
1/30/2017,1.8,0.120678069,0.049338065,3.90%
1/31/2017,1.8,0.120678069,0.049338065,3.90%
2/1/2017,1.8,0.120678069,0.049338065,3.90%
2/2/2017,1.8,0.120678069,0.049338065,3.90%
2/3/2017,1.8,0.120678069,0.049338065,3.90%
2/4/2017,1.8,0.120678069,0.049338065,3.90%
2/5/2017,1.8,0.120678069,0.049338065,3.90%
2/6/2017,1.8,0.120678069,0.049338065,3.90%
2/7/2017,1.8,0.120678069,0.049338065,3.90%
2/8/2017,1.8,0.120678069,0.049338065,3.90%
2/9/2017,1.8,0.120678069,0.049338065,3.90%
2/10/2017,1.8,0.120678069,0.049338065,3.90%
2/11/2017,1.8,0.120678069,0.049338065,3.90%
2/12/2017,1.8,0.120678069,0.049338065,3.90%
2/13/2017,1.8,0.120678069,0.049338065,3.90%
2/14/2017,1.8,0.120678069,0.049338065,3.90%
2/15/2017,1.8,0.120678069,0.049338065,3.90%
2/16/2017,1.8,0.120678069,0.049338065,3.90%
2/17/2017,1.8,0.120678069,0.049338065,3.90%
2/18/2017,1.8,0.120678069,0.049338065,3.90%
2/19/2017,1.8,0.120678069,0.049338065,3.90%
2/20/2017,1.8,0.120678069,0.049338065,3.90%
2/21/2017,1.8,0.120678069,0.049338065,3.90%
2/22/2017,1.8,0.120678069,0.049338065,3.90%
2/23/2017,1.8,0.120678069,0.049338065,3.90%
2/24/2017,1.8,0.120678069,0.049338065,3.90%
2/25/2017,1.8,0.120678069,0.049338065,3.90%
2/26/2017,1.8,0.120678069,0.049338065,3.90%
2/27/2017,1.8,0.120678069,0.049338065,3.90%
2/28/2017,1.8,0.120678069,0.049338065,3.90%
3/1/2017,1.8,0.120678069,0.049338065,3.90%
3/2/2017,1.8,0.120678069,0.049338065,3.90%
3/3/2017,1.8,0.120678069,0.049338065,3.90%
3/4/2017,1.8,0.120678069,0.049338065,3.90%
3/5/2017,1.8,0.120678069,0.049338065,3.90%
3/6/2017,1.8,0.120678069,0.049338065,3.90%
3/7/2017,1.8,0.120678069,0.049338065,3.90%
3/8/2017,1.8,0.120678069,0.049338065,3.90%
3/9/2017,1.8,0.120678069,0.049338065,3.90%
3/10/2017,1.8,0.120678069,0.049338065,3.90%
3/11/2017,1.8,0.120678069,0.049338065,3.90%
3/12/2017,1.8,0.120678069,0.049338065,3.90%
3/13/2017,1.8,0.120678069,0.049338065,3.90%
3/14/2017,1.8,0.120678069,0.049338065,3.90%
3/15/2017,1.8,0.120678069,0.049338065,3.90%
3/16/2017,1.8,0.120678069,0.049338065,3.90%
3/17/2017,1.8,0.120678069,0.049338065,3.90%
3/18/2017,1.8,0.120678069,0.049338065,3.90%
3/19/2017,1.8,0.120678069,0.049338065,3.90%
3/20/2017,1.8,0.120678069,0.049338065,3.90%
3/21/2017,1.8,0.120678069,0.049338065,3.90%
3/22/2017,1.8,0.120678069,0.049338065,3.90%
3/23/2017,1.8,0.120678069,0.049338065,3.90%
3/24/2017,1.8,0.120678069,0.049338065,3.90%
3/25/2017,1.8,0.120678069,0.049338065,3.90%
3/26/2017,1.8,0.120678069,0.049338065,3.90%
3/27/2017,1.8,0.120678069,0.049338065,3.90%
3/28/2017,1.8,0.120678069,0.049338065,3.90%
3/29/2017,1.8,0.120678069,0.049338065,3.90%
3/30/2017,1.8,0.120678069,0.049338065,3.90%
3/31/2017,1.8,0.120678069,0.049338065,3.90%
4/1/2017,1.8,0.120678069,0.049338065,3.90%
4/2/2017,1.8,0.120678069,0.049338065,3.90%
4/3/2017,1.8,0.120678069,0.049338065,3.90%
4/4/2017,1.8,0.120678069,0.049338065,3.90%
4/5/2017,1.8,0.120678069,0.049338065,3.90%
4/6/2017,1.8,0.120678069,0.049338065,3.90%
4/7/2017,1.8,0.120678069,0.049338065,3.90%
4/8/2017,1.8,0.120678069,0.049338065,3.90%
4/9/2017,1.8,0.120678069,0.049338065,3.90%
4/10/2017,1.8,0.120678069,0.049338065,3.90%
4/11/2017,1.8,0.120678069,0.049338065,3.90%
4/12/2017,1.8,0.120678069,0.049338065,3.90%
4/13/2017,1.8,0.120678069,0.049338065,3.90%
4/14/2017,1.8,0.120678069,0.049338065,3.90%
4/15/2017,1.8,0.120678069,0.049338065,3.90%
4/16/2017,1.8,0.120678069,0.049338065,3.90%
4/17/2017,1.8,0.120678069,0.049338065,3.90%
4/18/2017,1.8,0.120678069,0.049338065,3.90%
4/19/2017,1.8,0.120678069,0.049338065,3.90%
4/20/2017,1.8,0.120678069,0.049338065,3.90%
4/21/2017,1.8,0.120678069,0.049338065,3.90%
4/22/2017,1.8,0.120678069,0.049338065,3.90%
4/23/2017,1.8,0.120678069,0.049338065,3.90%
4/24/2017,1.8,0.120678069,0.049338065,3.90%
4/25/2017,1.8,0.120678069,0.049338065,3.90%
4/26/2017,1.8,0.120678069,0.049338065,3.90%
4/27/2017,1.8,0.120678069,0.049338065,3.90%
4/28/2017,1.8,0.120678069,0.049338065,3.90%
4/29/2017,1.8,0.120678069,0.049338065,3.90%
4/30/2017,1.8,0.120678069,0.049338065,3.90%
5/1/2017,1.8,0.120678069,0.049338065,3.90%
5/2/2017,1.8,0.120678069,0.049338065,3.90%
5/3/2017,1.8,0.120678069,0.049338065,3.90%
5/4/2017,1.8,0.120678069,0.049338065,3.90%
5/5/2017,1.8,0.120678069,0.049338065,3.90%
5/6/2017,1.8,0.120678069,0.049338065,3.90%
5/7/2017,1.8,0.120678069,0.049338065,3.90%
5/8/2017,1.8,0.120678069,0.049338065,3.90%
5/9/2017,1.8,0.120678069,0.049338065,3.90%
5/10/2017,1.8,0.120678069,0.049338065,3.90%
5/11/2017,1.8,0.120678069,0.049338065,3.90%
5/12/2017,1.8,0.120678069,0.049338065,3.90%
5/13/2017,1.8,0.120678069,0.049338065,3.90%
5/14/2017,1.8,0.120678069,0.049338065,3.90%
5/15/2017,1.8,0.120678069,0.049338065,3.90%
5/16/2017,1.8,0.120678069,0.049338065,3.90%
5/17/2017,1.8,0.120678069,0.049338065,3.90%
5/18/2017,1.8,0.120678069,0.049338065,3.90%
5/19/2017,1.8,0.120678069,0.049338065,3.90%
5/20/2017,1.8,0.120678069,0.049338065,3.90%
5/21/2017,1.8,0.120678069,0.049338065,3.90%
5/22/2017,1.8,0.120678069,0.049338065,3.90%
5/23/2017,1.8,0.120678069,0.049338065,3.90%
5/24/2017,1.8,0.120678069,0.049338065,3.90%
5/25/2017,1.8,0.120678069,0.049338065,3.90%
5/26/2017,1.8,0.120678069,0.049338065,3.90%
5/27/2017,1.8,0.120678069,0.049338065,3.90%
5/28/2017,1.8,0.120678069,0.049338065,3.90%
5/29/2017,1.8,0.120678069,0.049338065,3.90%
5/30/2017,1.8,0.120678069,0.049338065,3.90%
5/31/2017,1.8,0.120678069,0.049338065,3.90%
6/1/2017,1.8,0.120678069,0.049338065,3.90%
6/2/2017,1.8,0.120678069,0.049338065,3.90%
6/3/2017,1.8,0.120678069,0.049338065,3.90%
6/4/2017,1.8,0.120678069,0.049338065,3.90%
6/5/2017,1.8,0.120678069,0.049338065,3.90%
6/6/2017,1.8,0.120678069,0.049338065,3.90%
6/7/2017,1.8,0.120678069,0.049338065,3.90%
6/8/2017,1.8,0.120678069,0.049338065,3.90%
6/9/2017,1.8,0.120678069,0.049338065,3.90%
6/10/2017,1.8,0.120678069,0.049338065,3.90%
6/11/2017,1.8,0.120678069,0.049338065,3.90%
6/12/2017,1.8,0.120678069,0.049338065,3.90%
6/13/2017,1.8,0.120678069,0.049338065,3.90%
6/14/2017,1.8,0.120678069,0.049338065,3.90%
6/15/2017,1.8,0.120678069,0.049338065,3.90%
6/16/2017,1.8,0.120678069,0.049338065,3.90%
6/17/2017,1.8,0.120678069,0.049338065,3.90%
6/18/2017,1.8,0.120678069,0.049338065,3.90%
6/19/2017,1.8,0.120678069,0.049338065,3.90%
6/20/2017,1.8,0.120678069,0.049338065,3.90%
6/21/2017,1.8,0.120678069,0.049338065,3.90%
6/22/2017,1.8,0.120678069,0.049338065,3.90%
6/23/2017,1.8,0.120678069,0.049338065,3.90%
6/24/2017,1.8,0.120678069,0.049338065,3.90%
6/25/2017,1.8,0.120678069,0.049338065,3.90%
6/26/2017,1.8,0.120678069,0.049338065,3.90%
6/27/2017,1.8,0.120678069,0.049338065,3.90%
6/28/2017,1.8,0.120678069,0.049338065,3.90%
6/29/2017,1.8,0.120678069,0.049338065,3.90%
6/30/2017,1.8,0.120678069,0.049338065,3.90%
7/1/2017,1.8,0.120678069,0.049338065,3.90%
7/2/2017,1.8,0.120678069,0.049338065,3.90%
7/3/2017,1.8,0.120678069,0.049338065,3.90%
7/4/2017,1.8,0.120678069,0.049338065,3.90%
7/5/2017,1.8,0.120678069,0.049338065,3.90%
7/6/2017,1.8,0.120678069,0.049338065,3.90%
7/7/2017,1.8,0.120678069,0.049338065,3.90%
7/8/2017,1.8,0.120678069,0.049338065,3.90%
7/9/2017,1.8,0.120678069,0.049338065,3.90%
7/10/2017,1.8,0.120678069,0.049338065,3.90%
7/11/2017,1.8,0.120678069,0.049338065,3.90%
7/12/2017,1.8,0.120678069,0.049338065,3.90%
7/13/2017,1.8,0.120678069,0.049338065,3.90%
7/14/2017,1.8,0.120678069,0.049338065,3.90%
7/15/2017,1.8,0.120678069,0.049338065,3.90%
7/16/2017,1.8,0.120678069,0.049338065,3.90%
7/17/2017,1.8,0.120678069,0.049338065,3.90%
7/18/2017,1.8,0.120678069,0.049338065,3.90%
7/19/2017,1.8,0.120678069,0.049338065,3.90%
7/20/2017,1.8,0.120678069,0.049338065,3.90%
7/21/2017,1.8,0.120678069,0.049338065,3.90%
7/22/2017,1.8,0.120678069,0.049338065,3.90%
7/23/2017,1.8,0.120678069,0.049338065,3.90%
7/24/2017,1.8,0.120678069,0.049338065,3.90%
7/25/2017,1.8,0.120678069,0.049338065,3.90%
7/26/2017,1.8,0.120678069,0.049338065,3.90%
7/27/2017,1.8,0.120678069,0.049338065,3.90%
7/28/2017,1.8,0.120678069,0.049338065,3.90%
7/29/2017,1.8,0.120678069,0.049338065,3.90%
7/30/2017,1.8,0.120678069,0.049338065,3.90%
7/31/2017,1.8,0.120678069,0.049338065,3.90%
8/1/2017,1.8,0.120678069,0.049338065,3.90%
8/2/2017,1.8,0.120678069,0.049338065,3.90%
8/3/2017,1.8,0.120678069,0.049338065,3.90%
8/4/2017,1.8,0.120678069,0.049338065,3.90%
8/5/2017,1.8,0.120678069,0.049338065,3.90%
8/6/2017,1.8,0.120678069,0.049338065,3.90%
8/7/2017,1.8,0.120678069,0.049338065,3.90%
8/8/2017,1.8,0.120678069,0.049338065,3.90%
8/9/2017,1.8,0.120678069,0.049338065,3.90%
8/10/2017,1.8,0.120678069,0.049338065,3.90%
8/11/2017,1.8,0.120678069,0.049338065,3.90%
8/12/2017,1.8,0.120678069,0.049338065,3.90%
8/13/2017,1.8,0.120678069,0.049338065,3.90%
8/14/2017,1.8,0.120678069,0.049338065,3.90%
8/15/2017,1.8,0.120678069,0.049338065,3.90%
8/16/2017,1.8,0.120678069,0.049338065,3.90%
8/17/2017,1.8,0.120678069,0.049338065,3.90%
8/18/2017,1.8,0.120678069,0.049338065,3.90%
8/19/2017,1.8,0.120678069,0.049338065,3.90%
8/20/2017,1.8,0.120678069,0.049338065,3.90%
8/21/2017,1.8,0.120678069,0.049338065,3.90%
8/22/2017,1.8,0.120678069,0.049338065,3.90%
8/23/2017,1.8,0.120678069,0.049338065,3.90%
8/24/2017,1.8,0.120678069,0.049338065,3.90%
8/25/2017,1.8,0.120678069,0.049338065,3.90%
8/26/2017,1.8,0.120678069,0.049338065,3.90%
8/27/2017,1.8,0.120678069,0.049338065,3.90%
8/28/2017,1.8,0.120678069,0.049338065,3.90%
8/29/2017,1.8,0.120678069,0.049338065,3.90%
8/30/2017,1.8,0.120678069,0.049338065,3.90%
8/31/2017,1.8,0.120678069,0.049338065,3.90%
9/1/2017,1.8,0.120678069,0.049338065,3.90%
9/2/2017,1.8,0.120678069,0.049338065,3.90%
9/3/2017,1.8,0.120678069,0.049338065,3.90%
9/4/2017,1.8,0.120678069,0.049338065,3.90%
9/5/2017,1.8,0.120678069,0.049338065,3.90%
9/6/2017,1.8,0.120678069,0.049338065,3.90%
9/7/2017,1.8,0.120678069,0.049338065,3.90%
9/8/2017,1.8,0.120678069,0.049338065,3.90%
9/9/2017,1.8,0.120678069,0.049338065,3.90%
9/10/2017,1.8,0.120678069,0.049338065,3.90%
